song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,valence,time_signature,popularity,Stream,track_id
Nach Paar Naad Nidhila,Pt. Kumar Gandharva,/artist/pt-kumar-gandharva-1,363000,Marathi,12-08-2011,0.29,0.6,0.837,0.173,-7.689,0.04,140.033,1,1,0.0084,4,64,62978,3aLTvTz4LeZgEXn6EPNE1n
Srishti Jaagli,Krishna Shinde,/artist/krishna-shinde,300000,Marathi,01-10-2021,0.34,0.08,0.468,0.906,-2.313,0.07,135.029,1,2,0.035,4,99,2974268,3R8ItCoLY6H0Rdj9D80m3I
Tu Patang Mi Dora,Jaywant Kulkarni|Usha Kirtane,/artist/jaywant-kukarni|/artist/usha-kirtane,183000,Marathi,04-12-2011,0.18,0.665,0.478,0.819,-12.583,0.058,137.024,0,6,0.0729,4,28,3753082,3hu7SY1MnjuSYCNHEOndMp
Vithala Nyaya Tuza,Sudhir Phadke,/artist/sudhir-phadke,267000,Marathi,04-03-2011,0.68,0.22,0.283,0.122,-3.197,0.06,140.002,1,1,0.07,4,85,7223466,1XVzB37ZFiQi64JewDe02C
Haalat Wate Mrudu Shanti,Suhasini Koratkar,/artist/suhasini-koratkar,467000,Marathi,03-08-2008,0.25,0.589,0.632,0.242,-12.34,0.0477,144.008,0,6,0.0732,4,59,11018017,28Crkc4q0d0HTkFTSJE5Qc
Sur Majha Maaybaap,Asha Bhosle,/artist/asha-bhosle-1,361000,Marathi,05-09-2005,0.48,0.82,0.152,0.6,-11.036,0.025,140.001,0,11,0.08,4,52,9593329,06Ntv8xdOx4EjUAdQ4LhKv
Aaj Tujh Sathi,Asha Bhosle,/artist/asha-bhosle-1,181000,Marathi,12-01-2013,0.53,0.571,0.695,0.874,-8.152,0.0933,145.019,1,7,0.094,4,93,6811922,2Jlbm1tVvD0ThVshE6Jda6
Janile Dattatray Guruvara,Anuradha Paudwal,/artist/anuradha-paudwal-2,360000,Marathi,03-11-2015,0.16,0.56,0.991,0.212,-12.211,0.079,146.02,1,1,0.0571,4,31,8869117,5TmnNbcFkje5vheQ0uT8Sb
Nana Parimal,Ravindra Sathe|Anuradha Paudwal,/artist/ravindra-sathe|/artist/anuradha-paudwal-2,105000,Marathi,03-02-2013,0.54,0.71,0.502,0.628,-8.482,0.005,144.986,1,8,0.0252,4,49,8922810,2yaRE3DvXQkCi2ovAohPll
Prem Vardan,Ramdas Kamat,/artist/ramdas-kamat,198000,Marathi,11-10-2003,0.85,0.36,0.415,0.096,-8.626,0.0857,144.006,1,0,0.046,4,100,11121009,2fdNWSJCWcnH0VEN5PlitY
Snan Kariti Lochane,Asha Bhosle,/artist/asha-bhosle-1,212000,Marathi,07-11-2021,0.91,0.382,0.602,0.184,-13.682,0.0892,146.999,0,2,0.0352,4,89,8505463,3nfvdJyf3hhJpQi4CzFF5G
Abhirama Sukhdhama,Pandit jitendra Abhisheki,/artist/pandit-jitendra-abhisheki-1,199000,Marathi,12-10-2019,0.97,0.67,0.362,0.609,-2.894,0.08,135.006,1,7,0.04,4,82,10011500,34sylYx78vH58opiYmKHS2
Aarti Gyanraja,Ravindra Sathe|Anuradha Paudwal,/artist/ravindra-sathe|/artist/anuradha-paudwal-2,114000,Marathi,01-01-2011,0.74,0.1,0.161,0.269,-5.271,0.0324,138.02,1,1,0.0435,4,47,5502666,4CgQbGxmWioBmA1dopYaGx
Kaurav Pandav,Jaiwant Kulkarni,/artist/jaiwant-kulkarni,480000,Marathi,01-12-2022,0.76,0.385,0.819,0.763,-12.657,0.042,144.977,1,7,0.04,4,45,6404323,3XWZYhIBCx8nIPwGB19sHy
Aga Ithala,Sudhir Phadke,/artist/sudhir-phadke,214000,Marathi,01-09-2012,0.83,0.2,0.184,0.125,-3.012,0.02,140.018,0,5,0.0156,4,99,8711496,5MC2RS7dxbRRcHpxYdhf0O
Oh Tamanna Oh Tamanna,Shobha Gurtu,/artist/shobha-gurtu,206000,Marathi,05-02-2007,0.45,0.881,0.013,0.104,-3.817,0.0252,139.974,1,1,0.0191,4,75,3145471,7cAwfdRu6sHzX8JBTIBy5R
Khushal Lagu De Kolha,Krishna Kalle,/artist/krishna-kalle,216000,Marathi,04-05-2009,0.42,0.05,0.47,0.137,-6.388,0.085,145.028,0,6,0.004,4,29,10181241,2jKAJLZJ09BbsY7tKDEtHH
Baichain Mi Bagh Jhale Sajna,Asha Bhosle|Suresh Wadkar,/artist/asha-bhosle-1|/artist/suresh-wadkar,318000,Marathi,02-12-2017,0.24,0.131,0.541,0.646,-6.03,0.01,155.009,1,1,0.029,4,27,192250,3hOGgOZBMYAyxdxjJvKPHe
Kaay Tujhe Upkar,Snehal Bhatkar,/artist/snehal-bhatkar,208000,Marathi,10-10-2000,0.23,0.72,0.558,0.259,-6.647,0.0613,142.008,0,5,0.1,4,49,5585508,34XUFjL4GPXa7X8dCR6m7q
Sasarchya Ghari Aale,Asha Bhosle,/artist/asha-bhosle-1,203000,Marathi,05-03-2010,0.77,0.082,0.127,0.791,-12.223,0.01,137.998,0,0,0.0812,4,72,9969785,4giCb5wOF7dSW5Wu4EqCFG
Ya Hridayicha Too Rajeshwar,Suman Kalyanpur,/artist/suman-kalyanpur,161000,Marathi,07-02-2013,0.56,0.33,0.822,0.606,-13.52,0.006,142.012,1,7,0.01,4,96,7425788,3rWqJRG65l0xhxD1Ox1MAM
Kali Umalate Mana,Asha Bhosle,/artist/asha-bhosle-1,202000,Marathi,08-04-2010,0,0.21,0.605,0.399,-11.05,0.01,143.004,0,11,0.05,4,66,9562071,2wYYEoisPdQ0idpcm1cCDH
Shuk Shuk Manya,Snehal Bhatkar|Usha Timothy,/artist/snehal-bhatkar|/artist/usha-timothy,202000,Marathi,11-09-2019,0.13,0.27,0.141,0.533,-4.853,0.076,139.99,1,7,0.0017,4,62,10975854,2kCOpXCqGgMDyc83qn9hwk
Zombati Anga Jallahari,Suman Kalyanpur,/artist/suman-kalyanpur,225000,Marathi,03-08-2002,0.6,0.5,0.353,0.714,-7.942,0.01,147.005,0,6,0.035,4,94,2013515,14Pw9ghZ9p88XWDgdzYqDa
Narayan Narayan,Chhota Gandharva,/artist/chhota-gandharva,203000,Marathi,08-04-2015,0.66,0.971,0.938,0.573,-13.092,0.035,143.983,1,1,0.08,4,98,1705285,5Wjw27EWg9aq8o1OHT9Vbt
Tujha Sahavas,Lata Mangeshkar,/artist/lata-mangeshkar,203000,Marathi,05-03-2015,0.63,0.2,0.358,0.446,-2.547,0.076,147.992,0,9,0.0628,4,65,153638,0hLZITAmBtmeQ4ZE3Nk1gi
Jaai Ga Jaai,Asha Bhosle|Chandrashekhar Gadgil,/artist/asha-bhosle-1|/artist/chandrashekhar-gadgil,199000,Marathi,07-01-2022,0.83,0.151,0.294,0.134,-8.175,0.0728,141.988,0,5,0.0616,4,43,11222101,6dhi5EjCG2eBl9a6jxfEMh
Shivshankar Te Aaj Pahile,Manik Varma,/artist/manik-varma,195000,Marathi,01-09-2018,0.37,0.53,0.817,0.79,-9.763,0.062,145.977,0,5,0.051,4,83,11126268,5DeTes4lhu3IuqqUiayRRh
Dahati Bahumana,Prabhudev Sardar,/artist/prabhudev-sardar,204000,Marathi,05-06-2001,0.98,0.966,0.096,0.458,-11.477,0.0247,138.015,0,11,0.0636,4,76,730847,2HKEPu997DRgnNdUUCHUoP
Kel Ishkan Mala Befam,Roshan Satarkar,/artist/roshan-satarkar,343000,Marathi,09-01-2013,0.99,0.28,0.093,0.626,-9.498,0.0118,147.001,0,11,0.01,4,87,5792361,0WJXxqAdiIRRdhKb3YU3O2
Mam Sukhachi Thev,Prabhudev Sardar,/artist/prabhudev-sardar,408000,Marathi,06-10-2018,0.59,0.749,0.693,0.414,-5.59,0.06,139.998,1,2,0.033,4,83,10518523,3xKBnBC4Sr8tpaQK4Bb1t7
Navsala Dev Majha,Asha Bhosle,/artist/asha-bhosle-1,184000,Marathi,09-04-2012,0.5,0.33,0.285,0.19,-3.244,0.0405,145.001,1,7,0.072,4,54,9769070,6Fs6FwT40YHp4tcvYpl1hS
Khara To Prema,Jaymala Shiledar,/artist/jaymala-shiledar,188000,Marathi,07-01-2011,0.05,0.119,0.892,0.878,-10.493,0.091,144.99,1,0,0.06,4,42,2885747,09oNHi6ExehdlBu66PWdI8
Kholuya Banket Khata,Pralhad Shinde,/artist/pralhad-shinde-1,147000,Marathi,08-01-2013,0.1,0.9,0.767,0.363,-9.121,0.04,147.987,1,1,0.092,4,58,10564505,385eLEmUY9ghWmXQfYVil9
Prastavana  Hello Mr Charlie Chapleen,Vandna Vitankar|Anuradha Paudwal|Aditya,/artist/vandna-vitankar|/artist/anuradha-paudwal-2|/artist/aditya,300000,Marathi,03-01-2017,0.58,0.168,0.72,0.676,-11.18,0.09,140.015,1,7,0.08,4,53,2487464,7GKuoF5tOwIFSkxCtlk70E
Aarti Saprem,Ravindra Sathe|Anuradha Paudwal,/artist/ravindra-sathe|/artist/anuradha-paudwal-2,318000,Marathi,02-02-2008,0,0.28,0.363,0.045,-3.614,0.038,141.988,1,7,0.074,4,31,9609348,0eCOFnjXlzQdOR04cfgzj9
Ayushya Ase He,Sudesh Bhonsle|Maya Jadhav|Shahaji Kale,/artist/sudesh-bhonsle|/artist/maya-jadhav|/artist/shahaji-kale,217000,Marathi,08-04-2006,0.68,0.228,0.667,0.287,-2.796,0.08,144.992,0,11,0.065,4,82,4112897,7MlROMoOzFSVzCdEVQTZQ0
Sakalche Para,Ranjna Shinde,/artist/ranjna-shinde,309000,Marathi,04-09-2021,0.87,0.11,0.456,0.301,-6.204,0.0541,157.004,1,2,0.05,4,25,3329984,5zU1qvxdXirW7OYjnlHaFe
Virat Dyani,Pt. Kumar Gandharva,/artist/pt-kumar-gandharva-1,304000,Marathi,02-09-2019,0.76,0.92,0.658,0.878,-4.694,0.022,140.019,0,6,0.0479,4,93,7836360,2QsYEckci5RcgN2lR5xeaF
Amba Jo Lavila,Pushpa Pagdhare|Radha Dhareshwar|Kisan Killekar,/artist/pushpa-pagdhare|/artist/radha-dhareshwar|/artist/kisan-killekar,405000,Marathi,12-02-2021,0.46,0.38,0.256,0.105,-10.136,0.0272,151.997,1,7,0.0904,4,72,9174040,6WQMOVAPciuLSo3ZNlUsxO
Jage Vha Gajmukha Dayala,Ajit Kadkade,/artist/ajit-kadkade,426000,Marathi,05-01-2011,0.29,0.68,0.373,0.539,-3.501,0.073,149.984,0,8,0.079,4,78,9916080,5jFbdJgUGSDeqrapfNxV2T
Raigadavar Maay Hirkani,Dashrath Pujari,/artist/dashrath-pujari,196000,Marathi,02-10-2007,0.09,0.964,0.507,0.141,-3.241,0.02,148.013,1,8,0.06,4,83,2452503,1d4eWtnA73sUmHfTaXhnnl
Gajanan Ram,Anuradha Paudwal,/artist/anuradha-paudwal-2,240000,Marathi,06-03-2013,0.73,0.24,0.173,0.668,-11.975,0.05,143.005,1,1,0.0799,4,99,1902942,4uu4FSJeLteKp0P3485udQ
Ek Don Teen,Anand Shinde,/artist/anand-shinde,450000,Marathi,03-03-2021,0.81,0.528,0.78,0.971,-6.4,0.0791,148.015,1,0,0.04,4,86,11273200,1pQwWfx3p2CikspNoag5wM
Ganpati Bappa Morya,Deepak Sawant,/artist/deepak-sawant,335000,Marathi,03-08-2010,0.87,0.85,0.591,0.963,-4.613,0.05,137.978,1,7,0.072,4,69,2810376,4VQtDAiplz4dy5cijXeusj
Sakhya Chala Bagamadhi,Usha Mangeshkar,/artist/usha-mangeshkar-2,214000,Marathi,12-03-2001,0.44,0.77,0.637,0.906,-12.18,0.034,144.006,1,4,0.055,4,28,4720274,54hwSpC1liybMtMv9Lm75X
Pahiles Tu Aikiles Tu,Lata Mangeshkar,/artist/lata-mangeshkar,209000,Marathi,06-02-2017,0.76,0.631,0.346,0.032,-7.661,0.0743,139.994,1,7,0.0805,4,72,8814951,0AjhUemO2FH31c4Bda00tO
Ghalin Lotangan Vandin Charan,Milind Shinde,/artist/milind-shinde,209000,Marathi,06-09-2000,0.53,0.53,0.557,0.048,-10.181,0.0339,139.683,1,1,0.031,4,38,8109651,750ITYZ7A5va81SSy3fjSh
Sutla Wadali Wara,Shekh Jainu Chand|Keshar Jainu,/artist/shekh-jainu-chand|/artist/keshar-jainu,240000,Marathi,11-01-2009,0.86,0.378,0.589,0.073,-11.232,0.019,139.996,0,9,0.07,4,97,7541840,15U9EhBNUfqWK3Uu2ialT2
Hath Rudasa Kare Maroni,Suresh Wadkar,/artist/suresh-wadkar,60000,Marathi,11-02-2024,0.63,0.3,0.758,0.516,-7.295,0.1,148.041,1,1,0.06,4,62,3902300,3RDYJC7i2YQuZBkaQEBESq
Abhas Rangvita,Asha Bhosle|Balakram,/artist/asha-bhosle-1|/artist/balakram,302000,Marathi,10-08-2011,0.02,0.8,0.258,0.928,-6.556,0.017,137.958,1,2,0.09,4,85,8277022,3h11tQl3Pig9p7NiAePTge
Kai Aisi Dasha,Suman Kalyanpur,/artist/suman-kalyanpur,300000,Marathi,12-07-2000,0.93,0.229,0.961,0.525,-13.779,0.04,137.983,0,10,0,4,40,6531919,3r5gr1jFQPsDKRxIwmrpBK
Sajan Shipai Pardeshi,Lata Mangeshkar,/artist/lata-mangeshkar,208000,Marathi,03-11-2003,0.47,0.4,0.788,0.22,-7.03,0.07,138.005,0,10,0.0143,4,25,8959788,1vnICKVXkmCvtI5CR4U37M
Bhaav Phulanchi Baag Sakhaye,Asha Bhosle|Suresh Wadkar,/artist/asha-bhosle-1|/artist/suresh-wadkar,193000,Marathi,11-03-2010,0.67,0.32,0.375,0.566,-7.873,0.0764,144.977,1,9,0.027,4,36,8301658,6xgS3fA8OnMXQSdf5G1u0x
Tirki Najar Nishani,Asha Bhosle,/artist/asha-bhosle-1,216000,Marathi,07-02-2013,0.46,0.417,0.897,0.646,-11.784,0.0154,137.017,1,7,0.004,4,88,7326916,0oaHSgRWdB2EuhvAlvY3DC
Pahili Kaay Veino,Sudhir Phadke,/artist/sudhir-phadke,197000,Marathi,03-09-2010,0.56,0.92,0.287,0.201,-5.805,0.04,144.005,0,6,0.07,4,37,978995,44lRuE2zmsdVzrwjhDn7Pf
Vakratunda Mahakaya,Jaywant Kulkarni|Sharad Jambhekar|Uttara Kelkar,/artist/jaywant-kukarni|/artist/sharad-jambhekar|/artist/uttara-kelkar,1250000,Marathi,08-03-2010,0.7,0.945,0.068,0.092,-12.337,0.054,137.985,1,2,0.05,4,61,3770978,6POfXpigWnuR0i9V0di3mB
Naandtes Too Ditheet Majhya,Jaywant Kulkarni|Usha Mangeshkar,/artist/jaywant-kukarni|/artist/usha-mangeshkar-2,231000,Marathi,03-08-2016,0.94,0.22,0.049,0.785,-2.014,0.031,145.984,1,1,0.03,4,34,2359502,74GYXahtv70DxPr5lS1JwR
Jan Loka Vismay Ha,Narayaqn Bodas,/artist/narayaqn-bodas,179000,Marathi,09-12-2004,0.47,0.996,0.722,0.548,-8.757,0.1,143.998,1,8,0.0707,4,37,8724418,6JFJaWqo28w0HR4nIQy1L0
Mr Chapleenche Sangeet,Arun Paudwal,/artist/arun-paudwal-1,60000,Marathi,01-10-2010,0.52,0.51,0.9,0.55,-9.188,0.09,138.001,1,7,0.02,4,49,4808791,5m2pksV5wBbN7on4drSzWw
Mata Vachan De Sada,Bapurao Pendharkar,/artist/bapurao-pendharkar,212000,Marathi,10-01-2008,0.96,0.712,0.964,0.326,-8.832,0.087,143.001,1,6,0.028,4,100,7550466,22y82uZeVs2hlrOnEOSYdn
Lahari Ata Sukhachya,Prakash Ghangrekar,/artist/prakash-ghangrekar,196000,Marathi,07-02-2005,0.15,0.21,0.536,0.281,-9.026,0.06,150.014,0,4,0.04,4,25,3375651,4AzMwWXMoGL6ldgKGqPUul
Ghotiv Sharir,Asha Bhosle,/artist/asha-bhosle-1,202000,Marathi,05-03-2011,0.06,0.791,0.853,0.747,-8.188,0.07,144.995,0,11,0.0248,4,98,725782,2NQCmKNNMveZSXl3drpdIU
Udhalit Pralayacha Angar,Lata Shiledar,/artist/lata-shiledar,189000,Marathi,10-12-2004,0.94,0.43,0.881,0.13,-2.143,0.0609,141.996,0,5,0.08,4,95,7118277,3iLinu29VjtrOfjjnRg5ZF
Mee Sukhane Nahale,Asha Bhosle,/artist/asha-bhosle-1,214000,Marathi,01-06-2006,0.88,0.745,0.594,0.814,-9.888,0.07,143.999,1,7,0.061,4,58,1071901,1wW0v9ybf0uNpJizV4deNi
Hachi Nem Aata,Narayan Mani|Vaijayanti Limaye,/artist/narayan-mani|/artist/vaijayanti-limaye,335000,Marathi,12-01-2009,0.39,0.441,0.719,0.819,-9.971,0.1,148.993,1,7,0.05,4,28,10305070,026D62tAr9woFOGChsolLc
Vandan Karuya Shanti Dutala,Anil Khobragade|Pramodini Sathe,/artist/anil-khobragade|/artist/pramodini-sathe,340000,Marathi,04-03-2015,0.37,0.27,0.745,0.776,-5.325,0.01,141.99,0,11,0.0344,4,32,9322540,70jchdySvzGyIeIxexxDtK
Sarja Gelyavari,Lata Mangeshkar,/artist/lata-mangeshkar,206000,Marathi,09-09-2020,0.4,0.168,0.956,0.243,-3.768,0.07,146.023,0,11,0.07,4,38,7882507,3Ezc7rDKpLgOsNegzHNoEb
Ek Tujha Maj Dhyas,Arvind Pilgaonkar,/artist/arvind-pilgaonkar,191000,Marathi,12-02-2001,0.78,0.67,0.494,0.686,-4.68,0.0052,142.015,0,11,0.042,4,35,8872428,0ttTRPketsF8j6RaruTVNm
Parvati Vechi Bilvadale,Suman Kalyanpur,/artist/suman-kalyanpur,181000,Marathi,04-04-2019,0.63,0.51,0.064,0.216,-8.092,0.06,137.999,1,7,0.054,4,64,3667747,0FudDiPDYNPnfuRqb6oj4W
Lajale Me Lajale,Asha Bhosle,/artist/asha-bhosle-1,202000,Marathi,09-03-2002,0.6,0.5,0.008,0.636,-12.767,0.0855,144.997,0,7,0.09,4,91,8641870,7JTT3bvPgnZPrmbVD1zmkJ
Bigi Bigi Moroon Jashil Ka,Suresh Wadkar|Usha Mangeshkar,/artist/suresh-wadkar|/artist/usha-mangeshkar-2,187000,Marathi,06-01-2003,0.38,0.773,0.959,0.799,-2.507,0.08,138.013,1,2,0.03,4,45,1381780,68ky0qCOpH6Q3TWNTka1du
Ektech Yayaache,Suresh Wadkar|Devaki Pandit,/artist/suresh-wadkar|/artist/devaki-pandit,313000,Marathi,09-11-2008,0.6,0.36,0.902,0.404,-4.923,0.028,138.011,1,8,0.0696,4,96,7719787,0HYONdzGIy6NNVuvyl1LVP
Mam Mani Krishna Sakha,Balgandharva,/artist/balgandharva,182000,Marathi,10-11-2015,0.73,0.73,0.393,0.14,-4.117,0.001,137.958,1,7,0.046,4,50,10958856,7s7jxVJ6V8jhgMmazT5yeo
Saangu Kashi Priya Mee,Suresh Wadkar|Anuradha Paudwal,/artist/suresh-wadkar|/artist/anuradha-paudwal-2,232000,Marathi,09-08-2021,0.69,0.351,0.598,0.3,-6.276,0.002,148.041,0,6,0.0818,4,43,8210680,5mOn6kmAsf841yLAfBlsfY
Hari Mi Gaulan Re Vasudha,Ramdas Kamat,/artist/ramdas-kamat,184000,Marathi,07-11-2021,1,0.48,0.691,0.762,-13.644,0.07,140.031,0,4,0.053,4,100,9989341,76D0uZFneIxjb5Umpl1yFw
Ghaleen Lotangan,Ravindra Sathe|Anuradha Paudwal,/artist/ravindra-sathe|/artist/anuradha-paudwal-2,78000,Marathi,09-03-2017,0.67,0.994,0.424,0.386,-10.608,0.0228,142.001,0,1,0.02,4,45,1167082,0gerhB79Mr5K2znO4ttyUl
Shet Maza Aalaya Rakhanila,Asha Bhosle,/artist/asha-bhosle-1,182000,Marathi,07-10-2018,0.49,0.26,0.934,0.038,-3.386,0.01,145.009,0,3,0.01,4,71,2607461,1Od84EKYkpjRTTyiqfD3JD
Tula Pahavese Vaate,Shounak Abhisheki,/artist/shounak-abhisheki,267000,Marathi,07-12-2009,0.48,0.979,0.367,0.549,-12.135,0,140.044,0,6,0.086,4,71,3196005,0LpitHJzqqHzbDB72ugQXR
Gaau Surat Ra Nachu Bharat Ra,Milind Shinde,/artist/milind-shinde,373000,Marathi,06-02-2019,0.5,0.9,0.585,0.286,-3.36,0.063,144.994,1,7,0.024,4,38,6855502,7e5hbzBrLDJOUo9dfrd5Zf
Ubhavoo Unch Nishan,Pt. Hridaynath Mangeshkar,/artist/pt-hridaynath-mangeshkar-1,197000,Marathi,05-07-2022,0.25,0.07,0.925,0.449,-9.743,0.016,146.981,0,9,0.0536,4,64,2795734,2ak2NrXhWMbehFtb1hFetH
Dolya Pudhe Dise Ga,Asha Bhosle|Sudhir Phadke,/artist/asha-bhosle-1|/artist/sudhir-phadke,214000,Marathi,10-04-2020,0.94,0.58,0.579,0.1,-2.819,0.01,144.989,1,7,0.07,4,94,5748527,59lWrxEWu4zYmAbG2H3L7F
Ughadi Nayan Shankara,Asha Bhosle,/artist/asha-bhosle-1,146000,Marathi,03-02-2018,0.86,0.009,0.849,0.728,-10.754,0.01,146.965,0,7,0.011,4,28,6514493,0w76axezCJ4saB6uCUThpY
Aaj Koliwatyaat,Manvel Gayakwad,/artist/manvel-gayakwad,222000,Marathi,11-09-2021,0.98,0.08,0.53,0.667,-6.648,0.07,137.997,1,6,0.0644,4,66,3112835,3WXsnL0CLtesoPUCJFvSTU
Auksha Maza Milo Deva Bhavurayala,Asha Bhosle,/artist/asha-bhosle-1,302000,Marathi,06-02-2013,0.52,0.597,0.067,0.185,-11.655,0.06,137.969,0,11,0.03,4,67,6059735,1VacT4JUhlRP20AZSi2Cnc
Deva Haati Sutra Jagache-Vandana Vitankar,Prabhakar Karekar,/artist/prabhakar-karekar,300000,Marathi,10-10-2015,0.4,0.93,0.861,0.435,-5.969,0.03,146.025,1,0,0.001,4,27,10130391,5OqpEU5zjsyq1OL5OxUWvC
Aaj Varshacha San Aahe Holi,Parshuram Patil,/artist/parshuram-patil,583000,Marathi,01-02-2008,0.91,0.663,0.37,0.028,-9.095,0.06,146.009,1,0,0.08,4,100,609387,6u1JWS1SWlVnxj5KsGtp1M
Thaat Sameerachi Dhavi Nach,Nilakshi Juvekar|Ramdas Kamat,/artist/nilakshi-juvekar|/artist/ramdas-kamat,479000,Marathi,10-01-2004,0.42,0.13,0.875,0.512,-12.669,0,144.989,0,5,0.0218,4,44,8994575,7rhD0lYkhOnJkNWWtBPKEK
Sakalache Para Mangale Dara,Shaila Chikhale,/artist/shaila-chikhale,352000,Marathi,11-04-2002,0.83,0.856,0.627,0.994,-12.204,0.0307,142.011,1,9,0.0925,4,48,6783912,0Xhdd6xFztM4eUpe0dSr0e
Karavali Haldit Bharavli,Kamala Unhavne,/artist/kamala-unhavne,275000,Marathi,05-03-2007,0.7,0.82,0.218,0.714,-2.332,0.032,148.014,0,1,0.039,4,79,624129,390OlMd9aFBoWx6NaHEX4X
Udhya Lonavlyala Jaaych,Shanikumar,/artist/shanikumar,268000,Marathi,11-04-2017,0.34,0.801,0.57,0.772,-10.48,0.085,140.009,0,8,0.0896,4,51,2216699,2jS2qnPA9AogDI4S8pX0bm
Shlok: Jai Jai Ram Krishna Hari,Narayan Mani|Milind Ingle|Vaijayanti Limaye,/artist/narayan-mani|/artist/milind|/artist/vaijayanti-limaye,174000,Marathi,05-08-2014,0.29,0.59,0.767,0.711,-9.889,0.09,148.019,1,7,0.03,4,46,9136272,1Nm8TVHQ54uQEmtU8721yU
He Gannayak Sidhivinayak,Ramdas Kamat,/artist/ramdas-kamat,214000,Marathi,08-03-2007,0.79,0.326,0.235,0.491,-3.952,0.03,145.995,1,7,0.0135,4,67,9199652,5dGnn7uZjQRxzJ4t4jLizT
Champa Chameli,Vinay Mandke|Anuradha Paudwal,/artist/vinay-mandke|/artist/anuradha-paudwal-2,327000,Marathi,02-12-2016,0.52,0.935,0.478,0.307,-13.938,0.026,143.011,0,4,0.09,4,82,9085525,3cX7ipyJCJPZ5YRpYlXHsK
Majhiya Manacha Chandani Manchak,Ajit Kadkade,/artist/ajit-kadkade,253000,Marathi,11-06-2012,0.83,0.12,0.227,0.664,-11.457,0.0754,138.001,0,11,0.09,4,29,3858044,6V0jH4jq2Hc62jq1lJjLWx
Disco Cha Gaan,Anand Shinde,/artist/anand-shinde,337000,Marathi,08-09-2018,0.86,0.395,0.502,0.42,-12.251,0.03,137.971,1,7,0.09,4,30,5949650,2tyUXO6Nb2gFjjXee2iWXX
Hari Vithal,Pandit Bhimsen Joshi,/artist/pandit-bhimsen-joshi-1,249000,Marathi,11-03-2017,0.16,0.19,0.312,0.527,-5.129,0.031,136.011,0,4,0.032,4,84,3463388,1LtJjfHLG535SrhLFXzaz7
Udasin Ka Vahato Aaj Vaar,Sudhir Phadke,/artist/sudhir-phadke,219000,Marathi,01-03-2008,0.42,0.737,0.599,0.525,-2.1,0.07,141.999,1,1,0.08,4,47,6183373,0rI6KVCh2jLEIj3XimTOJt
Chal Jodina Kadhuya Photu,Tukaram Dhadam,/artist/tukaram-dhadam,245000,Marathi,06-02-2020,0.11,0.54,0.411,0.32,-4.139,0.077,140.018,0,10,0.05,4,90,9159319,31BbJ2e2x7RtGJhTeSlKdB
Buddha Upasana,Krishna Shinde,/artist/krishna-shinde,635000,Marathi,03-05-2008,0.42,0.504,0.876,0.078,-7.243,0.0989,139.966,1,0,0.03,4,41,1596431,6NLJm10okkeK7iwakBFWBE
Ganpatichya Darshanane Dhanya Houya,Ravindra Sathe,/artist/ravindra-sathe,411000,Marathi,10-12-2006,0.97,0.8,0.368,0.356,-8.813,0.085,138.073,1,7,0.0933,4,80,548822,6XORobuHmruWXjhvdGSqua
Nazuk Aaisha Ya Zakhmela,Udayraj Godbole,/artist/udayraj-godbole,193000,Marathi,07-03-2024,0.81,0.863,0.952,0.69,-10.642,0.01,144.983,0,11,0.02,4,27,1151586,0HZ1xZGwa2XrTxNPNHRjIS
Nabh Sagari,Pt. Prabhakar Karekar,/artist/pt-prabhakar-karekar-1,291000,Marathi,02-11-2023,0.2,0.03,0.742,0.464,-4.637,0.04,140.019,0,8,0.015,4,90,8503608,7KiYFcUP4hEBQR0gumK2ce
Meghasam Ha Sham Savala,Nalini Mulgaonkar,/artist/nalini-mulgaonkar-6,193000,Marathi,05-12-2002,0.71,0.888,0.451,0.545,-6.327,0.0393,145.001,0,8,0.06,4,40,8565590,3X70ucIFiYPd3s3foLl3fn
Gajanan Swami,Pralhad Shinde,/artist/pralhad-shinde-1,332000,Marathi,01-06-2010,0.93,0.22,0.792,0.191,-12.841,0.0946,138.02,1,6,0.0185,4,100,3213027,6lFHvCUhgGiCORuv2Netp0
Vasant Jethe Tethe Sumane,Asha Bhosle|Usha Mangeshkar,/artist/asha-bhosle-1|/artist/usha-mangeshkar-2,184000,Marathi,03-06-2008,0.22,0.634,0.038,0.937,-7.454,0,140.022,0,5,0.02,4,37,6203889,1B0PrnWs5rfuZM1pKwE3Yc
Jhali Phule Kalyanchi,Anuradha Paudwal,/artist/anuradha-paudwal-2,196000,Marathi,03-11-2010,0.09,0.79,0.625,0.59,-10.087,0.04,139.987,1,1,0.0344,4,60,11236363,7ok1KAcFPFqinLy4HuUfyq
Aata Kaay Bai Karu Mulgi Zaali,Anupama Deshpande|Jyoti Mhapsekar|Uttara Kelkar,/artist/anupama-deshpande|/artist/jyoti-mhapsekar|/artist/uttara-kelkar,199000,Marathi,06-04-2005,0.75,0.448,0.279,0.159,-9.184,0.0996,143.007,1,1,0.055,4,43,2101125,2LvkLDuExKo6cDpmZ8ZD22
Kuni Teri Sanga,Asha Bhosle,/artist/asha-bhosle-1,185000,Marathi,07-09-2005,0.79,0.37,0.728,0.899,-2.569,0.018,143.003,1,9,0.02,4,61,555187,4mN36trbqwcMQcC32eaoDp
