song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,valence,time_signature,popularity,Stream,track_id
Jaane Kya Baat Hai,R. D. Burman|Lata Mangeshkar,/artist/r-d-burman|/artist/lata-mangeshkar,328000,Hindi,07-02-2014,0.45,0.494,0.181,0.994,-13.566,0.0466,169.884,0,11,0.1,4,77,2702733,5pqYCdrseet7xqaRoX9oe3
Raahi Manwa Dukh Ki Chinta,Mohammed Rafi,/artist/mohammad-rafi,245000,Hindi,08-02-2020,0.84,0.33,0.694,0.835,-13.872,0.0388,103.773,1,8,0.061,4,56,10711688,6SCf99mxhYS51dxk8R25o4
Dheere Dheere Bol Koi Sun Na Le,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,298000,Hindi,06-07-2022,0.27,0.044,0.847,0.1,-4.961,0.07,124.751,0,8,0.1,4,42,1378138,1MGNL2esIOY05cV4MkAaMz
Tumne Di Awaz,Shabbir Kumar,/artist/shabbir-kumar,301000,Hindi,03-11-2013,0.31,0.15,0.026,0.452,-6.032,0.1,179.24,1,7,0.03,4,95,1846020,1IBrJ3TkGdYCVw8TTw11uA
Aapki Mehki Huyi Zulf Ko,Lata Mangeshkar|K J Yesudas,/artist/lata-mangeshkar|/artist/k-j-yesudas,191000,Hindi,09-03-2011,0.5,0.622,0.614,0.816,-6.805,0.05,190.07,0,6,0.051,4,37,1143565,2gNsbcQggkiXvcG4A3X10T
Pardesiyon Se Na Ankhiyan Milana,Lata Mangeshkar,/artist/lata-mangeshkar,182000,Hindi,10-04-2018,0.54,0.77,0.605,0.737,-3.852,0.02,178.04,0,11,0.004,4,100,6976401,2NgpRujzsppANUP69G00Ug
Jiska Koi Nahin,Manna Dey,/artist/manna-dey,195000,Hindi,05-07-2009,0.08,0.286,0.834,0.796,-2.66,0.07,184.18,0,10,0.02,4,60,2799023,7hZG3gqcXIo7LN1txsocjq
Shishe Ki Umar,Kishore Kumar,/artist/kishore-kumar,366000,Hindi,06-04-2021,0.36,0.2,0.627,0.159,-9.539,0.06,175.108,0,7,0.0242,4,74,4432435,1Fofc4Egm8DgWCHrBMSNCY
Saawan Ke Jhoolon Ne,Mohammad Aziz,/artist/mohammad-aziz,355000,Hindi,09-07-2021,0.71,0.177,0.71,0.326,-6.271,0.0567,105.056,0,10,0.0122,4,100,1422932,7gULuNjioUHxlovDY4dxkP
Tune Abhi Dekha Nahin,Kishore Kumar,/artist/kishore-kumar,329000,Hindi,07-10-2021,0.04,0.484,0.503,0.888,-12.429,0.07,180.985,1,7,0.04,4,58,10518616,61ggUeMkLdEnbtyi4iZMdn
Mausam Pyar Ka,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,344000,Hindi,02-08-2017,0.32,0.88,0.856,0.741,-5.152,0.0146,203.122,0,11,0.05,4,68,1363818,38ThgW1O6BntTwqnAZYgX9
Aashiqui Mein Had Se,Sadhana Sargam|Vinod Rathod,/artist/sadhana-sargam-1|/artist/vinod-rathod,285000,Hindi,09-03-2010,0.25,0.63,0.2,0.3,-3.11,0.05,181.944,0,1,0.05,4,61,5148413,3mut1vlW3OtCaTAoPys7KV
Mausam Hai Gaane Ka,Bappi Lahiri,/artist/bappi-lahiri,314000,Hindi,07-01-2008,0.84,0.419,0.775,0.59,-8.652,0.06,192.504,1,3,0.016,4,96,3773426,1SkA5QYuoR6VU12w10GcLH
Khilte Hain Gul Yahan,Kishore Kumar,/artist/kishore-kumar,242000,Hindi,09-09-2016,0.07,0.47,0.176,0.923,-8.825,0,189.656,1,0,0.06,4,85,587154,75NyxxCiFWICVbzjxBUMSN
Chana Jor Garam,Kishore Kumar|Lata Mangeshkar|Mohammed Rafi|Nitin Mukesh,/artist/kishore-kumar|/artist/lata-mangeshkar|/artist/mohammad-rafi|/artist/nitin-mukesh,427000,Hindi,08-12-2014,0.29,0.139,0.227,0.754,-6.789,0.0474,184.078,1,1,0.0923,4,57,305701,19hnOj9KfN3WXwTGmuvVBA
Babul Ki Duayen Leti Ja,Mohammed Rafi,/artist/mohammad-rafi,248000,Hindi,12-04-2005,0.94,0.62,0.345,0.967,-12.782,0.038,170.824,1,2,0.09,4,51,4009341,5eKjkCPDGijnMPVErOYNMy
Jeena Yahan Marna Yahan - With Dialogue,Mukesh,/artist/mukesh,268000,Hindi,05-01-2012,0.39,0.301,0.236,0.961,-12.078,0.06,192.038,0,8,0.065,4,33,2121703,3Vp2ThwP6W4rxyIb4c9LzO
Raat Bhar Jaam Se,Alisha Chinai,/artist/alisha-chinai,267000,Hindi,09-04-2003,0.77,0.22,0.859,0.809,-8.379,0.094,170.98,1,1,0,4,75,978561,7yr2DKkScgthU1HhcYQiep
Sohni Meri Sohni,Anwar|Asha Bhosle,/artist/anwar|/artist/asha-bhosle-1,528000,Hindi,11-05-2001,0.33,0.06,0.617,0.837,-7.202,0.0386,187,1,8,0.0342,4,84,718537,6f76JnNOKyqEnXlIldkF0k
Mere Saamne Tu Din Raat Rahe,Mohammad Aziz|Sarika Kapoor,/artist/mohammad-aziz|/artist/sarika-kapoor,342000,Hindi,01-03-2017,0.86,0.442,0.619,0.145,-13.811,0.0671,187.854,0,6,0.1,4,78,4410300,5dPovATOBX63iuJMZ7yrJm
Sun Rubia Tumse Pyar Ho Gaya,S. Janaki|Shabbir Kumar|Anu Malik|Amitabh Bachchan,/artist/s-janaki|/artist/shabbir-kumar|/artist/anu-malik|/artist/amitabh-bachchan,387000,Hindi,07-07-2014,0.61,0.22,0.119,0.891,-4.387,0.0788,174.748,0,6,0.082,4,53,10676176,2XaGWcSqJdMgS9mhbSIu5j
Jhanak Jhanak Tori Baje Payelia,Manna Dey,/artist/manna-dey,411000,Hindi,06-12-2000,0.2,0.937,0.503,0.851,-9.5,0.0032,168.198,1,7,0.035,4,98,9497941,6Cb0G8Sy9ui2gy9H3Fc0Ud
Tum Roothi Raho,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,283000,Hindi,11-05-2016,0.47,0.03,0.405,0.166,-4.895,0.021,180.002,0,11,0.07,4,61,8716864,5DWDG81GUDLiyWqDmNlKgC
Khilona Jan Kar Tum To,Mohammed Rafi,/artist/mohammad-rafi,249000,Hindi,10-09-2018,0.8,0.81,0.472,0.881,-4.842,0.0638,179.128,1,1,0.08,4,87,6894915,2uPnSrqeZHfXiYUkNjnnpz
Ankhon Mein Qayamat Ke Kajal,Mahendra Kapoor,/artist/mahendra-kapoor,264000,Hindi,01-03-2001,0.3,0.74,0.403,0.301,-3.944,0.05,155.582,0,4,0.05,4,82,9930346,7a2aDbVBL6kqBMxtQQKXUC
Tumse Milkar Na Jane (Male Version),Shabbir Kumar,/artist/shabbir-kumar,243000,Hindi,12-05-2022,0.14,0.32,0.544,0.095,-3.121,0.04,173.858,1,6,0.033,4,44,2407251,0UwSnYQBK7xQtNmyaLkmnN
Teri Zulfon Se Judai To,Mohammed Rafi,/artist/mohammad-rafi,201000,Hindi,07-02-2012,0.92,0.649,0.492,0.736,-3.424,0.04,171.64,0,11,0.02,4,51,8205425,4YgdQFbrBeIrrWIi6TjI3W
Sare Shaher Men Aap Sa Koi Nahin,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,299000,Hindi,04-12-2008,0.8,0.67,0.782,0.649,-8.904,0.0819,180.218,1,7,0.047,4,90,7911565,0L3gQxbVpqB6JqNbKatQEk
Main Hi Main Hoon,Suresh Wadkar,/artist/suresh-wadkar,294000,Hindi,02-03-2010,0.82,0.946,0.245,0.915,-10.093,0.017,188.072,1,5,0.1,4,100,420148,613zhohZgZ0p0aqFU9SWY9
Har Ek Muskurahat,Alka Yagnik,/artist/alka-yagnik,341000,Hindi,09-08-2012,0.51,0.59,0.294,0.802,-12.841,0.034,187.45,0,11,0.06,4,61,3982250,2YU6vmeYQ7gsHhim340NhC
Mere Angne Mein - Amitabh Bachchan,Amitabh Bachchan,/artist/amitabh-bachchan,317000,Hindi,09-09-2001,0.43,0.656,0.457,0.749,-9.333,0.08,171.755,0,1,0.02,4,81,5326489,2QYLPZvXNVmDuczk4MGCGS
Na Poochho Koi Hamen,Kishore Kumar,/artist/kishore-kumar,198000,Hindi,11-03-2023,0.98,0.16,0.336,0.011,-13.91,0.0637,173.396,0,0,0.0358,4,68,5347465,1C6k7MVE22FEMhacDgkbHK
Chakke Men Chakka Chakke Pe Gaadi,Mohammed Rafi,/artist/mohammad-rafi,331000,Hindi,06-11-2000,0.47,0.359,0.874,0.836,-12.441,0.015,192.278,1,1,0.0913,4,55,5893565,605G5whHGlfrMuv4cceduf
O Mere Raja,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,305000,Hindi,08-04-2012,0.1,0.254,0.678,0.762,-13.951,0.0005,152.032,0,10,0.09,4,52,4719661,5VrfpbtrYgUeUUg6dNpnZU
Jis Desh Men Ganga Behti Hai,Mukesh,/artist/mukesh,263000,Hindi,02-05-2007,0.56,0.83,0.335,0.859,-9.851,0.043,198.142,1,10,0.0838,4,93,9523313,3Fo3GvRz3BarXv4HOx0Srq
Jab Tak Pure Na Ho Phere Saat,Hemlata,/artist/hemlata,124000,Hindi,02-09-2017,0.86,0.459,0.505,0.347,-3.892,0.08,181.752,1,7,0.0179,4,27,627162,7rp8t62pYDByfCf8Suoojv
Ek Baar Mooskura Do,Kishore Kumar|Asha Bhosle,/artist/kishore-kumar|/artist/asha-bhosle-1,279000,Hindi,04-10-2008,0.17,0.92,0.853,0.276,-13.143,0.024,183.426,1,8,0.083,4,57,9348126,3gdkAaTzt40JYJNo9KHRd3
Chhod De Sari Duniya,Lata Mangeshkar,/artist/lata-mangeshkar,208000,Hindi,01-07-2003,0.01,0.543,0.728,0.491,-13.895,0.09,190.38,0,6,0.015,4,59,11240477,0UCAmTakjU53MT5SDUyQhQ
Dil Mein Kisi Ke Pyar Ka,Lata Mangeshkar,/artist/lata-mangeshkar,196000,Hindi,09-03-2005,0.81,0.696,0.79,0.358,-10.01,0.03,186.562,1,7,0.08,4,36,10516296,2aX5cAKlTP9k05a1FMQYXZ
Kisko Qatil Main Kahoon,Jagjit Singh,/artist/jagjeet-singh-1,421000,Hindi,07-05-2007,0.13,0.22,0.525,0.278,-12.772,0.017,172.329,0,10,0.006,4,55,9127856,0ScC4h9ybGoHNd3PORNLuU
Dil Wil Pyar Wyar,Lata Mangeshkar,/artist/lata-mangeshkar,309000,Hindi,11-03-2009,0.19,0.299,0.527,0.039,-4.595,0.08,192.376,0,11,0.084,4,36,4225079,5z0LOpNqFqjBFQiAQGaVkd
Jawani O Diwani Tu Zindabad,Kishore Kumar,/artist/kishore-kumar,288000,Hindi,03-02-2007,0.39,0.59,0.626,0.781,-8.391,0.0027,189.39,0,5,0.026,4,70,11115663,0JIlCi251kxtjUudNQNxsQ
Ek Pyar Ka Naghma Hai (Happy),Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,366000,Hindi,09-01-2022,0.22,0.864,0.345,0.723,-3.66,0.0492,193.628,1,11,0.05,4,38,2596927,0f6wD7ZMh0KNXIacwjVpO9
Mere Dost Kissa Ye Kya Ho Gaya,Mohammed Rafi,/artist/mohammad-rafi,292000,Hindi,09-07-2014,0.02,0.02,0.798,0.902,-5.155,0.0381,181.934,0,6,0.02,4,83,7351676,6dufSD1ezPbmJwnqgbqq6d
Antakshari,Lata Mangeshkar|S. P. Balasubrahmanyam|Usha Mangeshkar|Shailender Singh,/artist/lata-mangeshkar|/artist/s-p-balasubrahamanyam|/artist/usha-mangeshkar-2|/artist/shailender-singh,548000,Hindi,11-02-2013,0.52,0.808,0.098,0.322,-4.037,0.026,189.21,1,8,0.016,4,53,7271744,3GpQA8vb9a9adXwvRAI6an
Mere Sanam Tere Sar Ki Kasam,Mohammad Aziz|Anuradha Paudwal,/artist/mohammad-aziz|/artist/anuradha-paudwal-2,316000,Hindi,05-01-2009,0.82,0.37,0.966,0.807,-13.526,0.0836,205.696,0,8,0.08,4,63,3211205,3Aj1b69I5KerneX5xqJ2Wv
Milti Hai Zindagi Men,Lata Mangeshkar,/artist/lata-mangeshkar,292000,Hindi,11-01-2009,0.98,0.231,0.41,0.687,-13.959,0.0645,197.382,0,8,0.0023,4,27,4950323,3xlv70t4g3TnjSKhV6aHUQ
Dil Bekraar Tha Dil Bekraar Hai,Shabbir Kumar|Anuradha Paudwal,/artist/shabbir-kumar|/artist/anuradha-paudwal-2,396000,Hindi,11-12-2015,0.58,0.42,0.936,0.578,-5.15,0.08,176.241,1,7,0.0722,4,49,1150447,1UcTMCxtbOph9OjqiTt4kZ
Tauba Yeh Matwali Chaal,Mukesh,/artist/mukesh,442000,Hindi,08-01-2019,0.3,0.764,0.038,0.807,-7.241,0.034,192.42,0,10,0.0851,4,79,5225928,6Xrrf0Seyq5QQyq4tL9XJE
Bole Re Papihara,Vani Jairam,/artist/vani-jayaram,214000,Hindi,01-08-2021,0.78,0.38,0.87,0.3,-9.543,0.03,105.756,1,7,0.049,4,62,110282,2f8sz8aacKOHTlTkKY0ppQ
Behna Ne Bhai Ki Kalai Se,Suman Kalyanpur,/artist/suman-kalyanpur,271000,Hindi,08-05-2006,0.82,0.292,0.898,0.583,-13.45,0.074,185.738,1,0,0.091,4,77,2326665,4fFDNljDpS2VeK13c4AsfW
Lal Chhadi Maidan Khadi,Mohammed Rafi,/artist/mohammad-rafi,255000,Hindi,10-06-2015,0.69,0.49,0.902,0.055,-2.48,0.09,164.712,0,10,0.0032,4,54,1038025,7KoPtEmSvjlU7fVwpgYy0Y
Dilbar Mere,Kishore Kumar|Anette,/artist/kishore-kumar|/artist/anette,287000,Hindi,08-03-2013,0.19,0.829,0.637,0.501,-7.766,0.047,109.806,1,7,0.018,4,43,2960880,03GR8YoEsu0qPUGC13X8C1
Haule Haule Chalo Mere Sajna,Asha Bhosle,/artist/asha-bhosle-1,259000,Hindi,10-02-2003,0.41,0.66,0.231,0.015,-7.155,0.03,110.426,1,7,0.094,4,81,8287549,4J246KfYVmbkUjFrIjw3NM
Teri Hai Zameen Tera Aasman,Padmini Kolhapure|Sushma Shrestha,/artist/padmini-kolhapure|/artist/sushma-shrestha,305000,Hindi,12-01-2006,0.37,0.532,0.767,0.929,-11.416,0.086,186.734,1,7,0.0054,4,31,1508215,3zRaX7fFqbS8Fkx4Mo5xJQ
Likhne Wale Ne Likh Dale,Lata Mangeshkar|Suresh Wadkar,/artist/lata-mangeshkar|/artist/suresh-wadkar,466000,Hindi,01-11-2002,0.26,0.09,0.938,0.074,-3.191,0.1,190.53,1,0,0.01,4,98,1894037,5wKS4NEPTtPZbP52JXMOiM
Chand Mera Dil Chandni Ho Tum - Medley,Mohammed Rafi,/artist/mohammad-rafi,630000,Hindi,12-01-2009,0.07,0.589,0.305,0.718,-12.159,0.0025,136.019,0,11,0.06,4,75,7138595,5cdPjDN2q8N5mMRWOe4r6E
Aye Gulbadan,Mohammed Rafi,/artist/mohammad-rafi,202000,Hindi,03-02-2008,0.41,0.2,0.383,0.032,-7.948,0.0298,169.646,0,11,0.0241,4,91,599007,2JDPBGGSbNsvazs6gf6OSX
Chura Liya Hai Tumne Jo Dil Ko,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,287000,Hindi,10-06-2008,0.63,0.169,0.942,0.4,-3.385,0.049,148.033,1,8,0.0038,4,55,6053083,2yRBJpAD66GuNRKQ8bKXtY
Yeh Hai Bambai Nagaria,Kishore Kumar,/artist/kishore-kumar,353000,Hindi,01-04-2014,0.34,0.37,0.575,0.286,-10.5,0.0308,151.071,0,4,0.037,4,100,5193435,63Rd0UCg3NDto94Xjj7Jda
Koi Sagar Dil Ko Bahlata Nahin,Mohammed Rafi,/artist/mohammad-rafi,216000,Hindi,12-01-2018,0.56,0.16,0.958,0.162,-13.836,0.02,206.132,1,1,0.087,4,53,4426086,3ew2pWRl0n5pqQFqUuvtWn
O Mere Dil Ke Chain,Kishore Kumar,/artist/kishore-kumar,276000,Hindi,08-09-2013,0.32,0.63,0.442,0.843,-6.058,0.0199,194.526,0,11,0.025,4,54,7864411,6Frhkb7giXWjeJAX2dJT88
Yeh Mana Meri Jan Mohabbat,Balbir|Mohammed Rafi,/artist/balbir|/artist/mohammad-rafi,474000,Hindi,07-07-2020,0.68,0.751,0.238,0.392,-2.399,0.08,152.391,1,1,0.032,4,90,7034098,2tdmgR41YbppKAg4F3XrDz
Zindagi Imtihan Leti Hai,Dr.Kamlesh Avastathi|Anwar|Suman Kalyanpur,/artist/drkamlesh-avastathi|/artist/anwar|/artist/suman-kalyanpur,365000,Hindi,04-04-2011,0.25,0.68,0.851,0.624,-9.155,0.025,199.736,1,2,0.07,4,47,3169178,2FKXwyfemEMtQXRYybgpZj
Tanhaiyan,Sonu Nigam,/artist/sonu-nigam-1,318000,Hindi,02-09-2020,0.59,0.961,0.052,0.48,-12.549,0.094,133.615,0,10,0.03,4,72,9830068,427PXjCSinPKTdMPrxYLI6
Chhatri Na Khol Ud Jayegi,Kishore Kumar|Usha Mangeshkar,/artist/kishore-kumar|/artist/usha-mangeshkar-2,284000,Hindi,10-05-2004,0.38,0.21,0.675,0.667,-5.968,0.0559,194.044,1,2,0.0555,4,53,94067,3N7SrjGpNZUxJhNjRjZhmG
Tera Bemar Mera Dil,Mohammad Aziz|Kavita Krishnamurthy,/artist/mohammad-aziz|/artist/kavita-subramaniam,430000,Hindi,09-07-2017,0.54,0.829,0.275,0.248,-5.507,0.02,183.506,0,6,0.0398,4,83,9109432,4RI96ANSvp6Vq2ZrrWh4LV
Pyar Mein Kabhi Kabhi,Lata Mangeshkar|Shailendra Singh,/artist/lata-mangeshkar|/artist/shailendra-singh,321000,Hindi,11-02-2024,0.36,0.07,0.944,0.364,-4.223,0.0868,116.371,1,9,0.04,4,45,8215350,3VzBuAztLSnng46P6cUBnD
Hamdam Mere Maan Bhi Jao,Mohammed Rafi,/artist/mohammad-rafi,265000,Hindi,03-10-2019,0.31,0.732,0.632,0.609,-13.032,0.02,104.466,1,11,0.0878,4,91,6377551,2pguCMzXQnrZB21WosJkvG
Jalta Hai Badan,Lata Mangeshkar,/artist/lata-mangeshkar,268000,Hindi,08-06-2012,0.7,0.79,0.844,0.349,-10.026,0.045,141.148,1,1,0.08,4,99,723083,52Ch4a5hUKDbFBTutB2TaQ
Ek Baat Kahoon Gar Mano Tum,Lata Mangeshkar,/artist/lata-mangeshkar,239000,Hindi,07-01-2017,0.74,0.716,0.597,0.38,-5.393,0.09,174.012,1,7,0.099,4,39,4419048,7p29ygNaSsvqFUsPuSspjr
Yeh Duniyawale Poochhenge,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,304000,Hindi,02-06-2011,0.97,0.58,0.614,0.782,-10.496,0.09,150.704,1,7,0.0659,4,29,9099365,2G0ExUsbSyX95pL4ogZ4iy
Megha Chhaye Aadhi Raat,Lata Mangeshkar,/artist/lata-mangeshkar,254000,Hindi,10-05-2016,0.62,0.495,0.86,0.296,-12.349,0.087,183.104,1,2,0.036,4,46,1938733,6rywCyZIgUMKZI8xXX1rTe
Yeh Dil Aur Unki Nigahon Ke Saye,Lata Mangeshkar,/artist/lata-mangeshkar,375000,Hindi,03-01-2012,0.64,0.87,0.433,0.546,-5.602,0.071,180.722,1,11,0.066,4,44,10199258,7hNPEn92S5nYct8UGilQN8
Chhalka Yeh Jaam,Mohammed Rafi,/artist/mohammad-rafi,285000,Hindi,03-11-2017,0.1,0.612,0.773,0.344,-6.019,0.026,173.35,0,11,0.08,4,66,6345913,4GecyV3SanruKBodv6jGrS
Tum Mile Pyar Se,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,227000,Hindi,08-02-2012,0.71,0.62,0.72,0.724,-5.807,0.088,182.024,1,8,0.074,4,82,6068802,5Hpdskjl133I1E8sEMUiCh
Khwab Ho Tum Ya Koi Haqeeqat,Kishore Kumar,/artist/kishore-kumar,276000,Hindi,12-10-2014,0.05,0.558,0.595,0.007,-12.581,0.05,176.246,0,11,0.098,4,94,5318264,6BirLItaTffBCKTAeWi3gT
Aao Twist Karen,Manna Dey,/artist/manna-dey,255000,Hindi,08-04-2014,0.56,0.64,0.38,0.254,-7.202,0.0983,198.022,0,5,0.093,4,43,4245607,7CXbtBPfPjhR6pCftZfAWw
Garaj Baras,Ali Azmat,/artist/ali-azmat,291000,Hindi,05-04-2021,0.96,0.403,0.563,0.51,-12.719,0.05,175.174,1,1,0.06,4,89,1634053,7J76GqRa6YWoi8cLb2kvr4
Jimmy Jimmy Jimmy Aaja,Parvati Khan,/artist/parvati-khan,185000,Hindi,01-09-2018,0.77,0.08,0.683,0.674,-9.05,0.05,148.194,0,9,0.096,4,59,9416498,0d41cBuY33gD9FxFabnnmz
Betaab Dil Ki Tamanna Yehi Hai,Lata Mangeshkar,/artist/lata-mangeshkar,333000,Hindi,12-02-2007,0.6,0.333,0.745,0.573,-6.859,0.0589,190.402,1,1,0,4,64,6770067,0w2ULErs3UppVefsB98TpT
O Mehbooba,Mukesh,/artist/mukesh,304000,Hindi,01-06-2001,0.19,0.8,0.468,0.808,-11.172,0.0484,179.58,1,7,0.029,4,92,1053270,0YZgj75Br3cTLe8KgiGtP7
Goom Hai Kisi Ke Pyar Mein,Hariharan|Kavita Krishnamurthy,/artist/hariharan|/artist/kavita-subramaniam,349000,Hindi,11-09-2001,0.39,0.006,0.752,0.092,-12.077,0.09,167.976,1,11,0.044,4,75,5089671,73AgukFlKt6LTPih0nSM0P
Mamiya Kairo Mama,Shailendra Singh,/artist/shailendra-singh,421000,Hindi,02-06-2015,0.25,0.27,0.762,0.818,-9.867,0.095,185.212,0,1,0.051,4,95,7223613,3P2qk9YgNON2PnXnDbhsuO
Kabhi Yun Bhi Aa Meri Aankh Mein,Jagjit Singh,/artist/jagjeet-singh-1,446000,Hindi,07-04-2017,0.39,0.432,0.593,0.604,-3.631,0.075,180.408,0,3,0.08,4,62,1722888,19Cq725zvWnnry5gJs4FPj
Aaj Bichhde Hain,Bhupinder Singh,/artist/bhupinder-singh,385000,Hindi,09-11-2013,0.51,0.5,0.13,0.985,-13.719,0.055,172.33,0,5,0.063,4,80,9251091,5RoIijTedkRJgbHzhs5Nfe
Jane Kaisa Hai Mera Diwana,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,288000,Hindi,06-12-2018,0.84,0.81,0.76,0.768,-2.602,0.074,180.43,1,9,0.059,4,86,6311497,2wSjaZSr71SYlCLap6xIFq
Sanchi Kahe Toe Aavan Se,Jaspal Singh,/artist/jaspal-singh,316000,Hindi,08-01-2021,0.01,0.19,0.99,0.386,-7.899,0.0108,198.05,1,11,0.0319,4,47,6890877,6NW5KG2dzvuJkc9VbM7wSK
Jalte Hain Jiske Liye,Talat Mahmood,/artist/talat-mahmood,246000,Hindi,09-12-2011,0.62,0.32,0.785,0.068,-4.484,0.047,192.24,0,2,0.035,4,47,9502965,0xcBb48YMalzBKzCV3Jk7U
Mera Pyar Bhi Tu Hai,Mukesh|Suman Kalyanpur,/artist/mukesh|/artist/suman-kalyanpur,262000,Hindi,12-01-2006,0.9,0.66,0.006,0.062,-5.696,0.04,199.286,0,1,0.01,4,48,6629825,7HgqUShcL3c07GCt6iKcnI
Le Jayenge Le Jayenge,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,239000,Hindi,12-08-2011,1,0.527,0.027,0.75,-3.882,0.0444,193.67,1,6,0.0816,4,38,8095330,7g8cNAX1qOa9B82LgKmgOW
Bahoot Khoobsoorat Ek Ladki,Kishore Kumar,/artist/kishore-kumar,278000,Hindi,09-08-2022,0.56,0.76,0.126,0.983,-8.273,0.052,180.335,1,1,0.08,4,84,11216306,6cDeHMuT4NRw2LSFQhWztG
Haye Re Haye,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,269000,Hindi,08-02-2022,0.85,0.816,0.882,0.494,-2.334,0.0344,205.696,1,7,0.04,4,91,7805433,1Y9Zd4Fm7JD3QK3le3GHwM
Main Kahin Kavi Na Ban Jaoon,Mohammed Rafi,/artist/mohammad-rafi,289000,Hindi,11-01-2002,0.91,0.65,0.278,0.752,-13.228,0.023,197.382,1,1,0.071,4,35,4828888,5irqvoiLTN3jhxJuTJ0Fdy
Chil Chil Chilla Ke,Kishore Kumar,/artist/kishore-kumar,258000,Hindi,08-09-2016,0.74,0.317,0.798,0.138,-4.252,0,190.096,1,1,0.036,4,31,5477457,19OfsqiiRIr2b4AS1ByJrt
Akele Hain Chale Aao,Mohammed Rafi,/artist/mohammad-rafi,215000,Hindi,01-01-2022,0.37,0.64,0.335,0.479,-6.059,0.09,176.241,0,11,0.05,4,54,7777790,5aaS4KVviQsMg1RG9luVgY
Parbat Se Kali Ghata Takraee,Asha Bhosle|Vinod Rathod,/artist/asha-bhosle-1|/artist/vinod-rathod,272000,Hindi,04-02-2007,0.06,0.348,0.553,0.382,-7.331,0.0048,204.752,0,2,0.05,4,72,8427324,57aG9pqY2KBbARwjOdsF6n
Gunja Re,Hemlata|Suresh Wadkar,/artist/hemlata|/artist/suresh-wadkar,307000,Hindi,04-07-2018,0.08,0.25,0.143,0.671,-12.477,0.05,105.972,1,7,0.038,4,95,2991857,1BJGC7SrKD3zIRPrUTEfhC
Japle Hari Ka Naam Sanjh Sakare,Hari Om Sharan,/artist/hari-om-sharan,298000,Hindi,02-06-2010,0.81,0.994,0.466,0.846,-13.665,0.02,166.729,1,1,0.034,4,50,6271663,3Af7zHzqaO8798S64tH1P1
Pardesiyon Se Na Ankhiyan Milana (Sad),Mohammed Rafi,/artist/mohammad-rafi,196000,Hindi,04-05-2013,0.27,0.76,0.4,0.31,-10.296,0.0973,192.208,0,10,0.096,4,41,11257327,6sRA9BSRtfm5jZPBkYCZ3o
Honthon Pe Jaan Chali Aayegi,Kishore Kumar,/artist/kishore-kumar,309000,Hindi,10-07-2015,0.67,0.808,0.035,0.721,-11.476,0.03,111.11,1,1,0.0209,4,40,2542225,3ReHd5ln6JISoBAHwFtBzD
Ab Tumhare Hawale Vatan Sathiyon,Mohammed Rafi,/artist/mohammad-rafi,366000,Hindi,01-09-2002,0.41,0.381,0.529,0.362,-13.413,0.096,190.374,1,7,0.06,4,97,7302243,1TF5j2GV0gJ5CBYmJxmaLk
Tumne Pukara Aur Hum Chale Aaye,Mohammed Rafi|Suman Kalyanpur,/artist/mohammad-rafi|/artist/suman-kalyanpur,326000,Hindi,10-05-2001,0.26,0.54,0.833,0.086,-12.44,0.097,135.021,0,5,0.0982,4,53,7620247,78J1jBNyJN7QFhoqnLjLQA
Dil Ki Kalam Se,Anuradha Paudwal|Hariharan,/artist/anuradha-paudwal-2|/artist/hariharan,355000,Hindi,11-08-2016,0.65,0.15,0.7,0.808,-13.688,0.0435,159.841,1,7,0.057,4,44,125904,22WkxMNJuvCn26L3cSdqpJ
Neend Churake Raaton Mein,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,291000,Hindi,12-02-2024,0.27,0.4,0.222,0.016,-9.186,0.0086,170.51,0,10,0.05,4,93,6797950,0PzzMcWGGoSa0mLjfRJF6V
Ja Re Ja O Harjaee,Lata Mangeshkar,/artist/lata-mangeshkar,262000,Hindi,01-11-2023,0.19,0.57,0.245,0.99,-12.929,0.09,159.948,1,5,0.029,4,49,4304058,5XTnN2NOQRPtLn1y2BrJ1l
